Profile ID,Organization Name,Membership Level Name,Primary Listing Category,Profile County,Resolved County,Profile Zip Code,is_active,is_dup_by_address,is_additional_listing_tier,is_non_covered_category,is_in_county,is_tier_a,is_tier_b
62933,"Charles E. Cox, Jr. LLC Attorney at Law",Basic Membership,Legal Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
62935,Quantum HC,Business Catalyst,Health Care & Medical Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
62986,1st Franklin Financial Corp Macon #2,Additional Listing,Financial Services,Bibb,Bibb,31211,False,False,True,False,True,True,True
63007,"White-Colbert, Judge Pamela",Basic Membership,Government,Bibb,Bibb,31201,False,False,False,True,True,True,False
63009,Interstate Batteries of Greater Georgia,Basic Membership,Automotive,Bibb,Bibb,31220,False,False,False,False,True,True,True
63017,Todd Mitchell - State Farm Insurance Agent,Basic Membership,Insurance,Bibb,Bibb,31204,False,False,False,False,True,True,True
63036,"Northside Hospital Cancer Institute, Radiation Oncology",Community Advocate,Health Care & Medical Services,Bibb,Bibb,31217,False,False,False,False,True,True,True
63069,Jones Glass Inc.,Basic Membership,Construction & Building Services,Bibb,Bibb,31216,False,False,False,False,True,True,True
63115,Accounting Associates of Middle GA,Basic Membership,Accounting Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
63204,Advent Business Interiors,Basic Membership,"Office Supplies, Furnishings & Equipment",Bibb,Bibb,31220,False,False,False,False,True,True,True
63271,O'Brien Heating and Air,Basic Membership,HVAC Service & Maintenance,Crawford,Crawford,31052,False,False,False,False,False,True,True
63293,Florida Governors Council on Indian Affairs,Basic Membership,Non-Profit Organizations,Leon,Leon,32308,False,False,False,False,False,True,True
63367,"The Sign Store Online, Inc",Business Catalyst,"Signage, Promotional & Printing Services",Bibb,Bibb,31201,False,False,False,False,True,True,True
63379,PeoplesSouth Bank,Basic Membership,Banking,Bibb,Bibb,31211,False,False,False,False,True,True,True
63384,Foothills Regional High School,Basic Membership,Education,Bibb,Bibb,31204,False,False,False,False,True,True,True
63388,Macon Hardwood LLC,Basic Membership,Construction & Building Services,Monroe,Monroe,31046,False,False,False,False,False,True,True
63421,"Grant & Cook Equipment, Inc.",Basic Membership,Construction & Building Services,Bibb,Bibb,31216,False,False,False,False,True,True,True
63431,AREY Group,Business Catalyst,Real Estate,Bibb,Bibb,31201,False,False,False,False,True,True,True
63442,"Hall Comprehensive Dentistry, L.L.C.",Basic Membership,Health Care & Medical Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
63450,Real Life Church,Basic Membership,Places of Worship,Bibb,Bibb,31211,False,False,False,True,True,True,False
63535,EOS Worldwide,Leading Investor,Professional & Business Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
63536,Surcheros Fresh Mex,Basic Membership,Restaurants & Catering,Bibb,Bibb,31210,False,False,False,False,True,True,True
63578,Destiny Fitness,Basic Membership,Self Care & Wellness,Bibb,Bibb,31216,False,False,False,False,True,True,True
64597,"Siding Supply, Inc.",Basic Membership,Construction & Building Services,Bibb,Bibb,31206,False,False,False,False,True,True,True
65621,"CB Smith & Associates, PC",Basic Membership,Accounting Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
65648,"Solomon Investments & Financial Planning, LLC",Business Catalyst,Financial Services,Bibb,Bibb,31204,False,False,False,False,True,True,True
66684,"Ashley's Business Solutions, Inc.",Basic Membership,"Office Supplies, Furnishings & Equipment",Bibb,Bibb,31210,False,False,False,False,True,True,True
66717,Superior Document Solutions,Basic Membership,"Office Supplies, Furnishings & Equipment",Bibb,Bibb,31210,False,False,False,False,True,True,True
67813,ASTRE Wellness,Basic Membership,Self Care & Wellness,Bibb,Bibb,31210,False,False,False,False,True,True,True
67832,Moonhanger Group,Leading Investor,Restaurants & Catering,Bibb,Bibb,31201,False,False,False,False,True,True,True
67857,Brightmoor Hospice,Basic Membership,Health Care & Medical Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
67873,Tru by Hilton Macon North,Basic Membership,Lodging & Venues,Bibb,Bibb,31210,False,False,False,False,True,True,True
67909,Living Waters Full Gospel Ministries,Basic Membership,Places of Worship,Bibb,Bibb,31206,False,False,False,True,True,True,False
67945,United States Senator Rev. Raphael Warnock,Community Partner,Government,,Unknown,30339,False,False,False,True,False,True,False
67961,"Mobile Space Sales & Rental, LLC",Basic Membership,Automotive,Houston,Houston,31005,False,False,False,False,False,True,True
67980,"Environmental Remedies, LLC",Basic Membership,Waste Management & Document Destruction Services,Bibb,Bibb,31206,False,False,False,False,True,True,True
68000,Lowcountry Foundation Repair,Basic Membership,Construction & Building Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
68020,United States Senator Jon Ossoff,Community Partner,Government,Fulton,Fulton,30305,False,False,False,True,False,True,False
68060,Kelly Education,Basic Membership,Staffing & Employment,Bibb,Bibb,31201,False,False,False,False,True,True,True
68104,"Beyond The Bell, Inc.",Basic Membership,Non-Profit Organizations,Bibb,Bibb,31210,False,False,False,False,True,True,True
68188,Hotel Forty Five,Business Catalyst,Lodging & Venues,Bibb,Bibb,31201,False,False,False,False,True,True,True
68208,McCallum Metal Works,Basic Membership,Construction & Building Services,Bibb,Bibb,31220,False,False,False,False,True,True,True
69241,"Towering Your Success, LLC",Basic Membership,Education,Bibb,Bibb,31201,False,False,False,False,True,True,True
69314,"Cohens Consulting Services, LLC",Basic Membership,Professional & Business Services,Bibb,Bibb,31208,False,False,False,False,True,True,True
69323,Century 21 Crowe Realty,Basic Membership,Real Estate,Bibb,Bibb,31204,False,False,False,False,True,True,True
70335,The Miner Agency,Basic Membership,Marketing & Media,Houston,Houston,31088,False,False,False,False,False,True,True
70486,Smash My Trash,Business Catalyst,Waste Management & Document Destruction Services,Bibb,Bibb,,False,False,False,False,True,True,True
71555,Atlanta Sand & Supply Co.,Basic Membership,"Industrial, Manufacturing & Logistics",Bibb,Bibb,31210,False,False,False,False,True,True,True
71562,Fall Line Brewing Co.,Basic Membership,Restaurants & Catering,Bibb,Bibb,31201,False,False,False,False,True,True,True
71576,Griggers Wealth Management,Basic Membership,Financial Services,Houston,Houston,31088,False,False,False,False,False,True,True
71582,Windows Plus Inc,Basic Membership,Cleaning & Janitorial Services,Bibb,Bibb,31204,False,False,False,False,True,True,True
71607,"Macon Golf Carts, LLC",Basic Membership,Shopping & Retail,Bibb,Bibb,31206,False,False,False,False,True,True,True
71612,"Invision Technologies, LLC",Basic Membership,"Information Technology, Solutions & Repair",Bibb,Bibb,31204,False,False,False,False,True,True,True
71618,"Liberty Disposal, Inc",Business Catalyst,Waste Management & Document Destruction Services,Houston,Houston,31005,False,False,False,False,False,True,True
71644,"Adams Homes AEC, LLC",Basic Membership,Construction & Building Services,Henry,Henry,30253,False,False,False,False,False,True,True
71662,Piedmont Urgent Care,Additional Listing - Cornerstone (Unpaid),Healthcare - Vascular & Interventional,Bibb,Bibb,31210,False,False,True,False,True,True,True
71668,Liberty Technology,Basic Membership,"Information Technology, Solutions & Repair",Bibb,Bibb,31210,False,False,False,False,True,True,True
71700,Luxe Park Apartments,Basic Membership,Apartments,Bibb,Bibb,31210,False,False,False,False,True,True,True
71709,Colony Bank,Business Catalyst,Banking,Bibb,Bibb,31210,False,False,False,False,True,True,True
71735,"Neal Weinberg, Attorney",Basic Membership,Legal Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
71743,"C & C Manufacturing, Inc.",Basic Membership,"Industrial, Manufacturing & Logistics",Bibb,Bibb,31216,False,False,False,False,True,True,True
71750,"Christy Capital Management, Inc.",Business Catalyst,Financial Services,Bibb,Bibb,31220,False,False,False,False,True,True,True
71782,Minuteman Press Macon,Basic Membership,"Signage, Promotional & Printing Services",Bibb,Bibb,31210,False,False,False,False,True,True,True
71832,"Flint Building Company, LLC",Basic Membership,Construction & Building Services,Bibb,Bibb,31220,False,False,False,False,True,True,True
71838,Oconee State Bank,Business Catalyst,Banking,Bibb,Bibb,31201,False,False,False,False,True,True,True
72848,"Clark, Smith & Sizemore, LLC",Basic Membership,Legal Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
72852,Piedmont Orthopedic OrthoAtlanta,Business Catalyst,Health Care & Medical Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
72870,The Florrest Awakens LLC,Basic Membership,Lodging & Venues,Jasper,Jasper,31038,False,False,False,False,False,True,True
72876,NotiVisión Georgia,Basic Membership,Marketing & Media,Houston,Houston,31088,False,False,False,False,False,True,True
72878,Hawkinsville-Pulaski County Chamber of Commerce,Community Partner,Non-Profit Organizations,Pulaski,Pulaski,31036,False,False,False,False,False,True,True
72906,"Muscogee Nation Businesses, LLC",Community Partner,Business & Economic Development,Okmulgee,Okmulgee,74447,False,False,False,False,False,True,True
72916,Hollywood Farms,Basic Membership,Lodging & Venues,Twiggs,Twiggs,31044,False,False,False,False,False,True,True
72926,The Woodward Hotel & Quill Cocktail Bar,Additional Listing - Cornerstone (Unpaid),Lodging & Venues,Bibb,Bibb,31201,False,False,True,False,True,True,True
72928,Capricorn Sound Studios and Museum,Additional Listing - Cornerstone (Unpaid),"Arts, Entertainment & Attractions",Bibb,Bibb,31201,False,False,True,False,True,True,True
72930,Creek Media LLC,Additional Listing,Marketing & Media,Bibb,Bibb,31208,False,False,True,False,True,True,True
72938,AF Realty Group,Basic Membership,Real Estate,Houston,Houston,31069,False,False,False,False,False,True,True
72963,Middle Georgia Regional Library,Basic Membership,Government,Bibb,Bibb,31201,False,False,False,True,True,True,False
72971,"Cleaning General Janitorial Services, Inc.",Basic Membership,Cleaning & Janitorial Services,Bibb,Bibb,31206,False,False,False,False,True,True,True
72975,Total Fuze Spine and Pain Center,Basic Membership,Health Care & Medical Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
72993,Riverside Storage,Basic Membership,Moving & Storage,Bibb,Bibb,31201,False,False,False,False,True,True,True
74007,Budget Blinds of Warner Robins,Basic Membership,Shopping & Retail,Houston,Houston,31088,False,False,False,False,False,True,True
74024,Macon Outdoor Power,Basic Membership,Shopping & Retail,Bibb,Bibb,31210,False,False,False,False,True,True,True
74026,"Childress & Justice, LLC",Basic Membership,Legal Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
74028,Hometown Occupational Medicine,Basic Membership,Health Care & Medical Services,Houston,Houston,31005,False,False,False,False,False,True,True
74041,Bibb Mount Zion Baptist Church,Business Catalyst,Places of Worship,Bibb,Bibb,31216,False,False,False,True,True,True,False
74054,Unified Defense,Additional Listing - Cornerstone (Unpaid),"Industrial, Manufacturing & Logistics",Peach,Peach,31008,False,False,True,False,False,True,True
74057,Truss US,Additional Listing - Cornerstone (Unpaid),"Industrial, Manufacturing & Logistics",Peach,Peach,31008,False,False,True,False,False,True,True
74058,Sweet Briar Gardens,Economic Driver,Commercial Landscaping,Peach,Peach,31008,False,False,False,False,False,True,True
74061,Jamtek Electrical LLC,Basic Membership,"Security Systems, Surveillance & Monitoring",Bibb,Bibb,31204,False,False,False,False,True,True,True
74073,"Prevailing Woman Ministries, Inc.",Basic Membership,Non-Profit Organizations,Bibb,Bibb,31210,False,False,False,False,True,True,True
74079,Leah Yetter Photographer,Basic Membership,Professional & Business Services,Bibb,Bibb,31204,False,False,False,False,True,True,True
74090,"Macon Bibb Economic Opportunity Council, Inc.",Business Catalyst,Non-Profit Organizations,Bibb,Bibb,31201,False,False,False,False,True,True,True
74096,"Middle Georgia Access to Justice Council, Inc.",Basic Membership,Legal Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
74099,PruittHealth Hospice and Palliative Care of Macon,Basic Membership,Health Care & Medical Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
74106,"Bowman Hospitality, LLC",Basic Membership,Lodging & Venues,Bibb,Bibb,31210,False,False,False,False,True,True,True
74113,551 Hospitality LLC,Basic Membership,Restaurants & Catering,Bibb,Bibb,31201,False,False,False,False,True,True,True
74147,Masonic Home of Georgia,Basic Membership,Non-Profit Organizations,Bibb,Bibb,31211,False,False,False,False,True,True,True
74149,"Southern Center for Choice Theory, LLC",Basic Membership,Health Care & Medical Services,Bibb,Bibb,31204,False,False,False,False,True,True,True
74154,"SARA Ventures, Inc.",Basic Membership,Real Estate,Bibb,Bibb,31201,False,False,False,False,True,True,True
74160,Miramar Raw Bar and Tapas,Additional Listing,Restaurants & Catering,Bibb,Bibb,31202,False,False,True,False,True,True,True
74161,Grit's Cafe,Additional Listing,Restaurants & Catering,Bibb,Bibb,31029,False,False,True,False,True,True,True
75161,"Advanced Dental Arts, LLC",Basic Membership,Health Care & Medical Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
75165,Highland Hills Baptist Church,Basic Membership,Places of Worship,Bibb,Bibb,31211,False,False,False,True,True,True,False
75167,Taco Mac,Basic Membership,Restaurants & Catering,Bibb,Bibb,31210,False,False,False,False,True,True,True
75185,Greens Home Repair LLC,Basic Membership,Construction & Building Services,Bibb,Bibb,31052,False,False,False,False,True,True,True
75240,Ocmulgee National Park and Preserve Initiative,Basic Membership,Non-Profit Organizations,Bibb,Bibb,31201,False,False,False,False,True,True,True
75296,JPMorgan Chase,Basic Membership,Financial Services,,Unknown,30326,False,False,False,False,False,True,True
75298,"Oliver's Corner Bistro, LLC",Basic Membership,Restaurants & Catering,Bibb,Bibb,31201,False,False,False,False,True,True,True
75313,ITVantix,Basic Membership,"Information Technology, Solutions & Repair",Bibb,Bibb,31088,False,False,False,False,True,True,True
75387,Fresh Air Bar-B-Que,Basic Membership,Restaurants & Catering,Bibb,Bibb,31210,False,False,False,False,True,True,True
75389,Dab's Inc.,Basic Membership,Restaurants & Catering,Bibb,Bibb,31216,False,False,False,False,True,True,True
75391,Zebulon Park Health and Rehabilitation,Basic Membership,Healthcare - Vascular & Interventional,Bibb,Bibb,31210,False,False,False,False,True,True,True
75393,Rhythm & Rally Sports & Events,Business Catalyst,"Arts, Entertainment & Attractions",Bibb,Bibb,31206,False,False,False,False,True,True,True
75398,Roberts Academy at Mercer University,Additional Listing - Cornerstone (Unpaid),Education,Bibb,Bibb,31201,False,False,True,False,True,True,True
75417,"Harmon & Harmon Realtors, Inc.",Basic Membership,Real Estate,Bibb,Bibb,31210,False,False,False,False,True,True,True
76424,Stardust Consulting LLC,Basic Membership,Professional & Business Services,Peach,Peach,31030,False,False,False,False,False,True,True
76428,First Baptist Church,Basic Membership,Places of Worship,Bibb,Bibb,31201,False,False,False,True,True,True,False
76430,Heart of Georgia Hospice,Basic Membership,Health Care & Medical Services,Houston,Houston,31088,False,False,False,False,False,True,True
76436,Stetson-Hatcher School of Business,Additional Listing - Cornerstone (Unpaid),Education,Bibb,Bibb,31207,False,False,True,False,True,True,True
76440,First Street Ace Hardware,Additional Listing,Shopping & Retail,Bibb,Bibb,31201,False,False,True,False,True,True,True
76443,"Diamond Odell Jude, MD LLC",Basic Membership,Health Care & Medical Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
76470,"Snowco General Contractors, Inc.",Basic Membership,Construction & Building Services,Wilkinson,Wilkinson,31054,False,False,False,False,False,True,True
76493,Big Hair Productions,Business Catalyst,Marketing & Media,Bibb,Bibb,31208,False,False,False,False,True,True,True
76507,Noland Law Firm LLC,Basic Membership,Legal Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
76515,"Gonzales Cleaning Services, LLC",Basic Membership,Cleaning & Janitorial Services,Bibb,Bibb,31206,False,False,False,False,True,True,True
76522,Ricky Heath Plumbing LLC,Basic Membership,HVAC Service & Maintenance,Bibb,Bibb,31204,False,False,False,False,True,True,True
76524,Turner Job Corps,Community Advocate,Education,Dougherty,Dougherty,31705,False,False,False,False,False,True,True
76534,"Logistics & Generation Technology Services, LLC",Economic Driver,Aerospace,Bibb,Bibb,31216,False,False,False,False,True,True,True
76537,"Macon Hope, Inc.",Basic Membership,Non-Profit Organizations,Bibb,Bibb,31201,False,False,False,False,True,True,True
76546,Reliable Heating & Air,Leading Investor,HVAC Service & Maintenance,Bibb,Bibb,31210,False,False,False,False,True,True,True
76575,Ark Roofing LLC,Basic Membership,Roofing,Bibb,Bibb,31046,False,False,False,False,True,True,True
76580,Steel Forest Range and Academy LLC,Basic Membership,Shopping & Retail,Bibb,Bibb,31210,False,False,False,False,True,True,True
76618,Comcast Business,Basic Membership,Utilities & Internet Service Providers,,Unknown,30339,False,False,False,False,False,True,True
76635,Holistic Healing Resources,Basic Membership,Health Care & Medical Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
76639,OVG - The Macon Centreplex & Atrium Health Amphitheater,Basic Membership,"Arts, Entertainment & Attractions",Bibb,Bibb,31217,False,False,False,False,True,True,True
76641,"Netrock Technologies, LLC",Basic Membership,"Information Technology, Solutions & Repair",Bibb,Bibb,31208,False,False,False,False,True,True,True
76647,Georgia Trust for Local News,Basic Membership,Marketing & Media,Bibb,Bibb,31201,False,False,False,False,True,True,True
76668,Georgia College & State University,Business Catalyst,Education,Baldwin,Baldwin,31061,False,False,False,False,False,True,True
76679,Macon Me Wander,Basic Membership,"Arts, Entertainment & Attractions",Bibb,Bibb,31211,False,False,False,False,True,True,True
76683,"Robison Venture Group, LLC",Basic Membership,Restaurants & Catering,Bibb,Bibb,31210,False,False,False,False,True,True,True
76690,Gilbert's Prom and Formalwear,Basic Membership,Shopping & Retail,Bibb,Bibb,31210,False,False,False,False,True,True,True
76703,"WiReD Technology, LLC",Basic Membership,"Information Technology, Solutions & Repair",Henry,Henry,30253,False,False,False,False,False,True,True
76707,Ocmulgee Physicians LLC,Basic Membership,Health Care & Medical Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
76711,"Lesley Myrick Art + Design, LLC",Basic Membership,Furniture & Interior Design,Bibb,Bibb,31201,False,False,False,False,True,True,True
76716,315 LLC,Basic Membership,Health Care & Medical Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
76724,"Nu-Way Weiners, Inc.",Business Catalyst,Restaurants & Catering,Bibb,Bibb,31210,False,False,False,False,True,True,True
76728,"Stroud Industries, Inc.",Basic Membership,Construction & Building Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
76733,"BrightFarms, Inc",Leading Investor,"Industrial, Manufacturing & Logistics",Bibb,Bibb,30135,False,False,False,False,True,True,True
76747,"Technical College System of Georgia, Office of Workforce Development",Business Catalyst,Government,Henry,Henry,30345,False,False,False,True,False,True,False
76765,CoreSouth Systems LLC,Basic Membership,"Information Technology, Solutions & Repair",Bibb,Bibb,31206,False,False,False,False,True,True,True
76776,Heart City Marketing,Basic Membership,Marketing & Media,Houston,Houston,31088,False,False,False,False,False,True,True
77784,TJ Sutter - State Farm,Basic Membership,Insurance,Bibb,Bibb,31204,False,False,False,False,True,True,True
77790,Northside Animal Hospital,Basic Membership,Veterinary & Pets,Bibb,Bibb,31210-4863,False,False,False,False,True,True,True
77792,"Three Rivers Area Health Education Center, Inc.",Basic Membership,Non-Profit Organizations,Muscogee,Muscogee,31901,False,False,False,False,False,True,True
77797,"Pawn Max, Inc",Basic Membership,Financial Services,Bibb,Bibb,31206,False,False,False,False,True,True,True
77799,"Clark & Clark Law Group, LLC",Basic Membership,Legal Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
77812,Zebulon475.Inc,Basic Membership,Restaurants & Catering,Bibb,Bibb,31210,False,False,False,False,True,True,True
77830,Nomad Capital,Basic Membership,Moving & Storage,Bibb,Bibb,31210,False,False,False,False,True,True,True
77833,John Wesley Villas,Business Catalyst,Retirement & Senior Living,Bibb,Bibb,31220,False,False,False,False,True,True,True
77840,"LongBridge Macon, LLC",Basic Membership,Apartments,Bibb,Bibb,31210,False,False,False,False,True,True,True
77844,"Rash Investors, LLC",Business Catalyst,Restaurants & Catering,Bibb,Bibb,31210,False,False,False,False,True,True,True
77864,"Rosas Management, LLC",Basic Membership,Restaurants & Catering,Bibb,Bibb,31204,False,False,False,False,True,True,True
77907,Lamar Advertising,Basic Membership,Marketing & Media,Bibb,Bibb,31210,False,False,False,False,True,True,True
77909,Law Office of Christi James LLC,Basic Membership,Legal Services,Bibb,Bibb,31204,False,False,False,False,True,True,True
77913,"Realty Unlimited, LLC",Basic Membership,Real Estate,Bibb,Bibb,31210,False,False,False,False,True,True,True
77915,Shred Monster LLC,Basic Membership,Waste Management & Document Destruction Services,Monroe,Monroe,31046,False,False,False,False,False,True,True
77917,Out Fox Professional Solution,Basic Membership,Transportation,Bibb,Bibb,31216,False,False,False,False,True,True,True
77931,"Lazarus - 2, LLC",Basic Membership,Shopping & Retail,Bibb,Bibb,31204,False,False,False,False,True,True,True
77966,Lowe Electric Supply,Economic Driver,Construction & Building Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
77970,Brodie Law Group,Basic Membership,Legal Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
78001,Najera Design + Marketing,Basic Membership,Marketing & Media,Monroe,Monroe,31046,False,False,False,False,False,True,True
78069,"Ballard Benefits Group, LLC",Business Catalyst,Insurance,Bibb,Bibb,31210,False,False,False,False,True,True,True
78083,"Childs & Curreli, LLC",Basic Membership,Legal Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
78115,Albany State University/Child Care Resource and Referral of SWGA,Basic Membership,Education,Dougherty,Dougherty,31707,False,False,False,False,False,True,True
78117,"HWH of Macon, LLC",Basic Membership,Self Care & Wellness,Bibb,Bibb,31210,False,False,False,False,True,True,True
78127,Macon Sweet Treats LLC,Basic Membership,Restaurants & Catering,Bibb,Bibb,31210,False,False,False,False,True,True,True
78130,"Spearman Investments, Inc.",Leading Investor,Business & Economic Development,Bibb,Bibb,31201,False,False,False,False,True,True,True
78132,Sleep in Heavenly Peace,Basic Membership,Non-Profit Organizations,Bibb,Bibb,31221,False,False,False,False,True,True,True
78146,Skipper Family Farms,Basic Membership,Agriculture,Bibb,Bibb,31216,False,False,False,False,True,True,True
78148,AllenSelfCo,Basic Membership,"Arts, Entertainment & Attractions",Bibb,Bibb,31210,False,False,False,False,True,True,True
78150,FBC Macon LLC,Economic Driver,Restaurants & Catering,Bibb,Bibb,31201,False,False,False,False,True,True,True
78153,1st Franklin Financial Corp - Macon 1,Basic Membership,Financial Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
78157,Going to Macon to Get the Bacon LLC,Basic Membership,Waste Management & Document Destruction Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
78160,"Georgia Pulmonary Institute, LLC",Basic Membership,Health Care & Medical Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
78167,Accelecom,Basic Membership,Utilities & Internet Service Providers,Fulton,Fulton,30328,False,False,False,False,False,True,True
78171,Ramaker,Basic Membership,"Architects, Engineers & Planners",Dane,Dane,53704,False,False,False,False,False,True,True
78188,Onelife Fitness,Basic Membership,Self Care & Wellness,Bibb,Bibb,31210,False,False,False,False,True,True,True
78201,Rex Supply,Business Catalyst,Cleaning & Janitorial Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
78219,Synovus,Additional Listing - Cornerstone (Unpaid),Banking,Bibb,Bibb,31201,False,False,True,False,True,True,True
78220,Synovus,Additional Listing - Cornerstone (Unpaid),Banking,,Bibb (zip-inferred),31088,False,False,True,False,True,True,True
78221,Synovus,Additional Listing - Cornerstone (Unpaid),Banking,Houston,Houston,31088,False,False,True,False,False,True,True
78235,Macon GA Caregiving LLC,Basic Membership,Health Care & Medical Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
78240,Pet Party Palace,Basic Membership,Veterinary & Pets,Bibb,Bibb,31201,False,False,False,False,True,True,True
78267,Magnolia Claim Management,Basic Membership,Insurance,Monroe,Monroe,31029,False,False,False,False,False,True,True
78271,Ashah Photography,Business Catalyst,Professional & Business Services,Bibb,Bibb,31211,False,False,False,False,True,True,True
78273,"Still Waters Professional Counseling Services, Inc",Basic Membership,Health Care & Medical Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
78283,Crofutt Careers and Consulting LLC,Basic Membership,Staffing & Employment,Houston,Houston,31093,False,False,False,False,False,True,True
78286,GoRound Media,Additional Listing,Marketing & Media,Monroe,Monroe,31046,False,False,True,False,False,True,True
78312,Baldwin Communication Solutions LLC,Basic Membership,"Security Systems, Surveillance & Monitoring",Henry,Henry,30248,False,False,False,False,False,True,True
78317,"eco-X.travel, LLC",Basic Membership,Professional & Business Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
78321,Elizabeth Schorr & Co.,Basic Membership,Marketing & Media,Bibb,Bibb,31201,False,False,False,False,True,True,True
78324,Boss Salon Suites LLC,Basic Membership,Self Care & Wellness,Bibb,Bibb,31210,False,False,False,False,True,True,True
78359,Ocmulgee Mounds Association,Additional Listing,Non-Profit Organizations,,Bibb (zip-inferred),31217,False,False,True,False,True,True,True
78361,Alex's PC Solutions LLC,Community Advocate,"Information Technology, Solutions & Repair",Bibb,Bibb,31201,False,False,False,False,True,True,True
78368,Hardcore Storage Solutions,Basic Membership,"Industrial, Manufacturing & Logistics",Cobb,Cobb,30080,False,False,False,False,False,True,True
78370,"Gordon Animal Clinic, Inc",Basic Membership,Veterinary & Pets,Wilkinson,Wilkinson,31031,False,False,False,False,False,True,True
78374,Wimberly Treadwell Designs,Basic Membership,"Architects, Engineers & Planners",Bibb,Bibb,31201,False,False,False,False,True,True,True
78377,Baker Roofing Company,Basic Membership,Roofing,Chatham,Chatham,31408,False,False,False,False,False,True,True
78379,America's Home Place,Basic Membership,Construction & Building Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
78402,Dream SAJ Corporation,Basic Membership,Restaurants & Catering,Bibb,Bibb,31206,False,False,False,False,True,True,True
78411,Cherry Street Energy,Community Advocate,Utilities & Internet Service Providers,Fulton,Fulton,30318,False,False,False,False,False,True,True
78416,"Macon Bibb Citizen Advocacy, Inc",Basic Membership,Non-Profit Organizations,Bibb,Bibb,31201,False,False,False,False,True,True,True
78426,Sweet Affairz LLC,Basic Membership,Restaurants & Catering,Bibb,Bibb,31204,False,False,False,False,True,True,True
78430,The Loaves and Fishes Ministry of Macon,Basic Membership,Non-Profit Organizations,Bibb,Bibb,31201,False,False,False,False,True,True,True
78437,"JBW Installations, Inc.",Basic Membership,Construction & Building Services,Bibb,Bibb,31052,False,False,False,False,True,True,True
78447,"AngHubb Georgia Properties, LLC",Basic Membership,Lodging & Venues,Bibb,Bibb,31201,False,False,False,False,True,True,True
78450,Marketing USA and Civic Swag,Basic Membership,Marketing & Media,Baldwin,Baldwin,31061,False,False,False,False,False,True,True
78452,Covenant Plumbing,Basic Membership,Electrical & Plumbing Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
78455,Caring Transitions of Macon,Business Catalyst,Retirement & Senior Living,Bibb,Bibb,31204,False,False,False,False,True,True,True
78458,105holidayllc,Basic Membership,Apartments,Bibb,Bibb,31210,False,False,False,False,True,True,True
78470,Longleaf Distilling Co.,Basic Membership,Restaurants & Catering,Bibb,Bibb,31201,False,False,False,False,True,True,True
78478,Liset's Accessories LLC,Basic Membership,Shopping & Retail,Houston,Houston,31093,False,False,False,False,False,True,True
78488,Theatre Macon,Basic Membership,"Arts, Entertainment & Attractions",Bibb,Bibb,31201,False,False,False,False,True,True,True
78504,Rooted & Rounded Wellness LLC,Business Catalyst,Self Care & Wellness,Bibb,Bibb,31220,False,False,False,False,True,True,True
78516,Macon Women's Health,Basic Membership,Health Care & Medical Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
78526,"Robins, Eskew, Smith & Jordan",Basic Membership,Accounting Services,Henry,Henry,30253,False,False,False,False,False,True,True
78530,Gilmer Warehouse,Leading Investor,Distribution & Wholesale,Bibb,Bibb,31201,False,False,False,False,True,True,True
78535,MAC.BID,Basic Membership,Shopping & Retail,Bibb,Bibb,31206,False,False,False,False,True,True,True
78538,Georgia Cancer Specialists - Macon,Additional Listing - Cornerstone (Unpaid),Health Care & Medical Services,Bibb,Bibb,31217,False,False,True,False,True,True,True
