"78117","1448 Bass Road, Suite 1107, Macon, GA, 31210","Match","Exact","1448 BASS RD, MACON, GA, 31210","-83.739767785439,32.923493855629","81084824","L"
"78359","1207 Emery Highway, Macon, GA, 31217","Match","Exact","1207 EMERY HWY, MACON, GA, 31217","-83.604493919286,32.84807341838","656402770","L"
"844","790 Second Street, Macon, GA, 31201","Match","Exact","790 2ND ST, MACON, GA, 31201","-83.632902445259,32.831886921089","81063026","L"
"848","3263 Vineville Avenue, Macon, GA, 31204","Match","Exact","3263 VINEVILLE AVE, MACON, GA, 31204","-83.677738658898,32.853404618917","81075181","R"
"71607","4385 Pio Nono Avenue, Macon, GA, 31206","Match","Exact","4385 PIO NONO AVE, MACON, GA, 31206","-83.665667463539,32.783109506665","81060601","R"
"72938","760 Commerce Street, Perry, GA, 31069","Match","Exact","760 COMMERCE ST, PERRY, GA, 31069","-83.73535945826,32.458441915895","91215976","R"
"729","4781 Riverside Drive, Macon, GA, 31210","Match","Exact","4781 RIVERSIDE DR, MACON, GA, 31210","-83.710293100112,32.922131212278","81056826","L"
"71743","220 NW Industrial Blvd, Macon, GA, 31216","Match","Exact","220 NW INDUSTRIAL BLVD, MACON, GA, 31216","-83.663324023422,32.698677316687","81066424","R"
"4674","152 Spring Street, Lower Level, Macon, GA, 31201","Match","Non_Exact","152 SPRING ST, MACON, GA, 31201","-83.630887806168,32.842524726824","81062722","L"
"1283","6010 Peake Road, Macon, GA, 31220","Match","Exact","6010 PEAKE RD, MACON, GA, 31220","-83.750952706568,32.860860744105","81057475","L"
"61944","2303 Seventh Street, Macon, GA, 31202","Match","Non_Exact","2303 7TH ST, MACON, GA, 31206","-83.632296573533,32.810717461519","635549054","R"
"79112","4540 Sheraton Drive, Macon, GA, 31210","Match","Exact","4540 SHERATON DR, MACON, GA, 31210","-83.703570743397,32.917788025009","81084758","R"
"1039","316 Corporate Parkway, Macon, GA, 31210","Match","Exact","316 CORPORATE PKWY, MACON, GA, 31210","-83.709945272078,32.928518697142","81086329","L"
"79115","886 Mulberry Street, Macon, GA, 31201","Match","Exact","886 MULBERRY ST, MACON, GA, 31201","-83.632437729115,32.840417913227","81062704","L"
"78146","4164 Jones Road, Macon, GA, 31216","Match","Exact","4164 JONES RD, MACON, GA, 31216","-83.70260431492,32.731564494598","81068407","L"
"78267","495 Patrol Road, Forsyth, GA, 31029","No_Match"
"79117","4350 River Green Parkway, Suite 200, Duluth, GA, 30096","Match","Exact","4350 RIVER GREEN PKWY, DULUTH, GA, 30096","-84.168222790959,34.018331666678","88943696","R"
"1036","1207 Emery Highway, Macon, GA, 31217","Match","Exact","1207 EMERY HWY, MACON, GA, 31217","-83.604493919286,32.84807341838","656402770","L"
"78148","6255 Zebulon Road, Suite 180, Macon, GA, 31210","Match","Exact","6255 ZEBULON RD, MACON, GA, 31210","-83.765653213992,32.880008790438","81055657","L"
"853","6501 Peake Road, Suite 350, Macon, GA, 31210","Match","Exact","6501 PEAKE RD, MACON, GA, 31210","-83.762042398213,32.87632775981","81074471","R"
"974","7560 Industrial Highway, Macon, GA, 31206","Match","Non_Exact","7560 INDUSTRIAL HWY, MACON, GA, 31216","-83.666466293505,32.702405050895","81066416","L"
"1156","293 River North Blvd., Macon, GA, 31211","Match","Exact","293 RIVER NORTH BLVD, MACON, GA, 31211","-83.660057710621,32.942433385419","65482003","R"
"79119","368 2nd Street, Macon, GA, 31201-2736","Match","Non_Exact","368 2ND ST, MACON, GA, 31201","-83.628633842096,32.836927002265","81062925","L"
"733","231 Riverside Drive, Suite 100, Macon, GA, 31201","Match","Exact","231 RIVERSIDE DR, MACON, GA, 31201","-83.619789518104,32.837036045702","81084226","R"
"1397","2760 Roff Avenue, Macon, GA, 31204","Match","Exact","2760 ROFF AVE, MACON, GA, 31204","-83.66677711086,32.843320415559","647022180","L"
"614","251 South Street, Macon, GA, 31206","Match","Exact","251 SOUTH ST, MACON, GA, 31206","-83.630476077791,32.813086761189","81083860","R"
"978","4359 Pio Nono Avenue, Macon, GA, 31206","Match","Exact","4359 PIO NONO AVE, MACON, GA, 31206","-83.66597784618,32.783658218929","81060601","R"
"737","768 Cherry Street, Macon, GA, 31201","Match","Exact","768 CHERRY ST, MACON, GA, 31201","-83.631858479148,32.838229587512","81062784","L"
"858","100 University Parkway, Macon, GA, 31206","No_Match"
"71618","459 GA Highway 247 S, Bonaire, GA, 31005","Match","Non_Exact","459 STATE RTE 247, BONAIRE, GA, 31005","-83.595958150597,32.565570877698","91261282","L"
"68104","3220 Riverside Drive, Suite A310, Macon, GA, 31210","Match","Exact","3220 RIVERSIDE DR, MACON, GA, 31210","-83.678339630665,32.892210368697","81057211","L"
"69314","P.O. Box 5184, Macon, GA, 31208","No_Match"
"71750","2939 McManus Road, Macon, GA, 31220","Match","Exact","2939 MCMANUS RD, MACON, GA, 31220","-83.738793513695,32.833633314468","81079872","L"
"58780","354 Pine Street Lane, Macon, GA, 31201","Match","Exact","354 PINE STREET LN, MACON, GA, 31201","-83.629576448829,32.829871815054","81063078","L"
"57572","5000 Mercer University Drive, Macon, GA, 31210","Match","Exact","5000 MERCER UNIVERSITY DR, MACON, GA, 31210","-83.72534747747,32.830775142115","636327909","L"
"78370","2686 Dennard Hardy Road, Gordon, GA, 31031","Match","Exact","2686 DENNARD HARDY RD, GORDON, GA, 31031","-83.339724150779,32.913738762874","65556967","R"
"59750","777 Walnut Street, Macon, GA, 31201","Match","Exact","777 WALNUT ST, MACON, GA, 31201","-83.629454674568,32.840884891472","81062750","R"
"78130","515 Mulberry Street, Suite 201, Macon, GA, 31201","Match","Exact","515 MULBERRY ST, MACON, GA, 31201","-83.626537494129,32.83729933516","81084170","R"
"1292","4124 Arkwright Road, Suite 1, Macon, GA, 31210","Match","Exact","4124 ARKWRIGHT RD, MACON, GA, 31210","-83.691848627669,32.911846059835","81084894","L"
"78132","P.O. Box 26062, Macon, GA, 31221","No_Match"
"78374","830 High Street, Macon, GA, 31201","Match","Exact","830 HIGH ST, MACON, GA, 31201","-83.634823852059,32.836065779971","81062767","L"
"79102","6443 Zebulon Road, Macon, GA, 31220","Match","Exact","6443 ZEBULON RD, MACON, GA, 31220","-83.775328255166,32.880554783035","81055594","R"
"860","100 Graphic Packing International Way, Macon, GA, 31206","No_Match"
"58307","2800 Old Dawson Road, # 299, Albany, GA, 31707","Match","Exact","2800 OLD DAWSON RD, ALBANY, GA, 31707","-84.222743759974,31.613462731355","84312318","L"
"60743","4318 Sheraton Drive, Macon, GA, 31210","Match","Exact","4318 SHERATON DR, MACON, GA, 31210","-83.694607431893,32.910573152702","644985756","R"
"78377","1335 Lynah Avenue, Unit 107, Savannah, GA, 31408","Match","Exact","1335 LYNAH AVE, SAVANNAH, GA, 31408","-81.159362788445,32.089747746138","656451219","L"
"1169","4245 Log Cabin Drive, Macon, GA, 31204","Match","Exact","4245 LOG CABIN DR, MACON, GA, 31204","-83.709723710789,32.826485760044","81058500","R"
"78379","1687 Bass Road, Suite 102, Macon, GA, 31210","Match","Exact","1687 BASS RD, MACON, GA, 31210","-83.727006248441,32.931878560454","81079922","R"
"623","807 Forsyth Street, Macon, GA, 31201","Match","Exact","807 FORSYTH ST, MACON, GA, 31201","-83.63456999747,32.835745518699","81062772","R"
"744","435 Second Street, Suite 500, Macon, GA, 31201","Match","Exact","435 2ND ST, MACON, GA, 31201","-83.629431245003,32.836197135909","81062848","R"
"865","1083 Washington Avenue, Macon, GA, 31201","Match","Exact","1083 WASHINGTON AVE, MACON, GA, 31201","-83.637497681425,32.838642496483","81061829","R"
"1287","577 Third Street, Macon, GA, 31201","Match","Exact","577 3RD ST, MACON, GA, 31201","-83.629700229963,32.833421191566","81062876","R"
"79107","1750 Keystone Street, Building A, Macon, GA, 31204","Match","Non_Exact","1750 KEYSTONE ST, MACON, GA, 31204","-83.676588557318,32.816283698812","81070645","L"
"624","350 Hospital Drive, Macon, GA, 31217","Match","Exact","350 HOSPITAL DR, MACON, GA, 31217","-83.61802395696,32.845932457479","81062541","R"
"745","972 Wesleyan Drive, Macon, GA, 31210","Match","Exact","972 WESLEYAN DR, MACON, GA, 31210","-83.717213506944,32.897266166828","81084722","L"
"627","818 Forsyth Street, Macon, GA, 31201","Match","Exact","818 FORSYTH ST, MACON, GA, 31201","-83.635498729802,32.835543147678","81062772","L"
"508","5671 Calvin Drive, Macon, GA, 31210","Match","Exact","5671 CALVIN DR, MACON, GA, 31210","-83.750215595258,32.87169192619","81081020","R"
"10491","535 Coliseum Drive, Macon, GA, 31217","Match","Exact","535 COLISEUM DR, MACON, GA, 31217","-83.616632645595,32.847036004299","81085919","L"
"1187","1330 Forsyth Street, Macon, GA, 31201","Match","Exact","1330 FORSYTH ST, MACON, GA, 31201","-83.642480900972,32.837012060046","81061754","L"
"1186","440 Joe Tamplin Industrial Blvd., Macon, GA, 31217","Match","Exact","440 JOE TAMPLIN INDUSTRIAL BLVD, MACON, GA, 31217","-83.564488132025,32.795868134507","636327190","R"
"74113","609 Cherry Street, Macon, GA, 31201","Match","Exact","609 CHERRY ST, MACON, GA, 31201","-83.629094267089,32.836700338161","81062840","R"
"65648","1207 Clairmont Place, Macon, GA, 31204","Match","Exact","1207 CLAIRMONT PL, MACON, GA, 31204","-83.668817744521,32.893720350188","81084798","L"
"3482","1550 College Street, Macon, GA, 31208","Match","Non_Exact","1550 COLLEGE ST, MACON, GA, 31201","-83.648975434726,32.828639774055","636327883","L"
"1181","4313 Pio Nono Avenue, Macon, GA, 31206","Match","Exact","4313 PIO NONO AVE, MACON, GA, 31206","-83.666639046802,32.784774631622","636327824","R"
"11107","3150 Avondale Mill Road, Macon, GA, 31206","Match","Non_Exact","3150 AVONDALE MILL RD, MACON, GA, 31216","-83.676948943998,32.691759593832","81066399","R"
"510","325 Fifth Street, Macon, GA, 31201","Match","Exact","325 5TH ST, MACON, GA, 31201","-83.624010591277,32.834421513507","81063006","R"
"631","400 Charter Blvd., Macon, GA, 31210","Match","Exact","400 CHARTER BLVD, MACON, GA, 31210","-83.693308866678,32.867578223169","81086069","R"
"78600","525 East Taylor Street, Griffin, GA, 30223","Match","Exact","525 E TAYLOR ST, GRIFFIN, GA, 30223","-84.256296005644,33.247031249581","23765068","R"
"78963","Call for More Information, Macon, GA, 31210","No_Match"
"78602","420 Charter Boulevard, Ste 420, Macon, GA, 31210","Match","Exact","420 CHARTER BLVD, MACON, GA, 31210","-83.693371477761,32.868075295953","81086069","R"
"755","446 Third Street Suite B, Macon, GA, 31201","Match","Non_Exact","446 3RD ST, MACON, GA, 31201","-83.627792863355,32.834976664195","81085838","L"
"876","3708 Northside Drive, Macon, GA, 31210","Match","Exact","3708 NORTHSIDE DR, MACON, GA, 31210","-83.692169749199,32.897149342881","81081550","R"
"76424","1230 Duke Road, Fort Valley, GA, 31030","Match","Exact","1230 DUKE RD, FORT VALLEY, GA, 31030","-83.852339651975,32.632380439252","93727260","R"
"78964","5580 Thomaston Road, Suite 16, Macon, GA, 31220","Match","Exact","5580 THOMASTON RD, MACON, GA, 31220","-83.744616975759,32.834231568633","81057566","R"
"998","851 Orange Street, Macon, GA, 31201","Match","Exact","851 ORANGE ST, MACON, GA, 31201","-83.63924961339,32.834271814236","81061851","R"
"10495","473 Third Street, Macon, GA, 31201","Match","Exact","473 3RD ST, MACON, GA, 31201","-83.628359602717,32.834962332122","81084188","R"
"61288","4373 Houston Avenue, Macon, GA, 31206","No_Match"
"76546","135 Macon W Drive, Macon, GA, 31210","Match","Exact","135 MACON WEST DR, MACON, GA, 31210","-83.724888050135,32.832112655318","650751671","R"
"999","577 Mulberry Street Suite 1100, Macon, GA, 31201","Match","Exact","577 MULBERRY ST, MACON, GA, 31201","-83.627311312065,32.837764661374","81084171","R"
"56817","4875 Riverside Drive, Suite 202, Macon, GA, 31210","Match","Exact","4875 RIVERSIDE DR, MACON, GA, 31210","-83.711746830326,32.925425347585","81084839","L"
"76668","231 W Hancock Street, Milledgeville, GA, 31061","Match","Exact","231 W HANCOCK ST, MILLEDGEVILLE, GA, 31061","-83.229354190915,33.080854061664","656399321","L"
"78845","151 South Houston Lake Road, Suite 100A, Warner Robins, GA, 31088","Match","Exact","151 S HOUSTON LAKE RD, WARNER ROBINS, GA, 31088","-83.681734054376,32.616373469333","91227324","L"
"78966","724 Warm Springs Highway, Manchester, GA, 31816","Match","Exact","724 WARM SPRINGS HWY, MANCHESTER, GA, 31816","-84.623396670105,32.861597253874","9427592","L"
"758","794 Cherry Street, Macon, GA, 31201","Match","Exact","794 CHERRY ST, MACON, GA, 31201","-83.63203938112,32.838340595558","81062784","L"
"879","444 Plum Street, Macon, GA, 31201","Match","Exact","444 PLUM ST, MACON, GA, 31201","-83.628538044823,32.832273047093","81062879","L"
"78969","175 Emery Highway, Macon, GA, 31217","Match","Exact","175 EMERY HWY, MACON, GA, 31217","-83.62332436408,32.848145437666","638938473","R"
"67832","543 Cherry Street, Macon, GA, 31201","Match","Exact","543 CHERRY ST, MACON, GA, 31201","-83.62817994321,32.836134502167","81062849","R"
"74007","2020 Russell Parkway, Suite A, Warner Robins, GA, 31088","No_Match"
"62387","6070 Lakeside Commons Drive, Macon, GA, 31210","No_Match"
"1077","577 Mulberry Street, Suite 830, Macon, GA, 31201","Match","Exact","577 MULBERRY ST, MACON, GA, 31201","-83.627311312065,32.837764661374","81084171","R"
"63115","3040 Riverside Drive, Suite D-5, Macon, GA, 31210","Match","Exact","3040 RIVERSIDE DR, MACON, GA, 31210","-83.674972083123,32.888113756411","81076528","L"
"78950","100 Lacosta Lane, Daytona Beach, FL, 32114","Match","Exact","100 LACOSTA LN, DAYTONA BEACH, FL, 32114","-81.086592346996,29.203060284198","94540023","R"
"762","3695 Mercer University Drive, Macon, GA, 31204","Match","Exact","3695 MERCER UNIVERSITY DR, MACON, GA, 31204","-83.696754888242,32.821534605609","655849164","R"
"883","2140 Seventh Street, Macon, GA, 31206","Match","Exact","2140 7TH ST, MACON, GA, 31206","-83.632293885131,32.813565351149","81083841","L"
"885","3300 Macon Tech Drive, Macon, GA, 31206","Match","Exact","3300 MACON TECH DR, MACON, GA, 31206","-83.690675935899,32.81426524694","81083622","L"
"1069","7979 NE Industrial Blvd, Macon, GA, 31216","Match","Exact","7979 NE INDUSTRIAL BLVD, MACON, GA, 31216","-83.670984815409,32.692412878791","81066422","L"
"1068","201 Second Street, Suite 960 P.O. Box 13297, Macon, GA, 31208","Match","Non_Exact","201 2ND ST, MACON, GA, 31201","-83.626894190008,32.839198408166","81062895","R"
"77864","2242 Ingleside Avenue, Macon, GA, 31204","Match","Exact","2242 INGLESIDE AVE, MACON, GA, 31204","-83.652773237629,32.853689437478","81060935","L"
"76534","300 NW Industrial Boulevard, Macon, GA, 31216","Match","Exact","300 NW INDUSTRIAL BLVD, MACON, GA, 31216","-83.662243472791,32.697707456462","81066424","R"
"76776","116 Wembley Drive, Warner Robins, GA, 31088","Match","Exact","116 WEMBLEY DR, WARNER ROBINS, GA, 31088","-83.701805144218,32.573735144047","629455492","R"
"78953","1305 Hardeman Avenue, Macon, GA, 31201-1412","Match","Non_Exact","1305 HARDEMAN AVE, MACON, GA, 31201","-83.641489469277,32.839974643916","81061699","R"
"56827","2560 Beech Avenue, Macon, GA, 31204","Match","Exact","2560 BEECH AVE, MACON, GA, 31204","-83.661838810667,32.834892100769","81059563","L"
"526","1005 State University Drive, Fort Valley, GA, 31030","No_Match"
"76537","830 High Street, Macon, GA, 31201","Match","Exact","830 HIGH ST, MACON, GA, 31201","-83.634823852059,32.836065779971","81062767","L"
"10144","1644 Bass Road, Macon, GA, 31210","No_Match"
"11354","4040 Vineville Avenue, Macon, GA, 31210","Match","Exact","4040 VINEVILLE AVE, MACON, GA, 31210","-83.691168287534,32.86413336037","647702260","L"
"78957","4658 Presidential Pkwy #1265, Macon, GA, 31210","Match","Non_Exact","4658 PRESIDENTIAL PKWY, MACON, GA, 31206","-83.713578083759,32.819166888568","81086941","R"
"11114","5191 Columbus Road, Macon, GA, 31206","Match","Exact","5191 COLUMBUS RD, MACON, GA, 31206","-83.732185567829,32.816220832595","81057851","L"
"78959","3432 Mercer University Drive, Macon, GA, 31204","Match","Exact","3432 MERCER UNIVERSITY DR, MACON, GA, 31204","-83.690384465554,32.820506410917","656402272","L"
"11116","4515 Pio Nono Avenue, Macon, GA, 31206","Match","Exact","4515 PIO NONO AVE, MACON, GA, 31206","-83.663917865977,32.780076570422","81083238","R"
"11479","382 Second Street, Macon, GA, 31201","Match","Exact","382 2ND ST, MACON, GA, 31201","-83.628768435449,32.836772585087","81062925","L"
"67961","436 GA Highway 247 S., Bonaire, GA, 31005","Match","Non_Exact","436 STATE RTE 247, BONAIRE, GA, 31005","-83.597545124287,32.55952759359","656431994","R"
"62031","P.O. Box 26551, Macon, GA, 31221","No_Match"
"63367","1836 Broadway, Macon, GA, 31201","Match","Exact","1836 BROADWAY, MACON, GA, 31201","-83.639171784289,32.81878224321","647702082","L"
"63009","4563 Knight Road, Macon, GA, 31220","Match","Exact","4563 KNIGHT RD, MACON, GA, 31220","-83.74092166692,32.835201850449","81082454","L"
"78860","2040 Ingleside Avenue, Macon, GA, 31204","Match","Exact","2040 INGLESIDE AVE, MACON, GA, 31204","-83.64637673141,32.85513509659","81084479","L"
"76440","672 1st Street, Macon, GA, 31201","Match","Exact","672 1ST ST, MACON, GA, 31201","-83.633497501953,32.833920113903","81062810","L"
"76683","5791 Zebulon Road, Macon, GA, 31210","Match","Exact","5791 ZEBULON RD, MACON, GA, 31210","-83.751525158451,32.879805928918","81084572","L"
"78620","480 General Winship Dr South, Macon, GA, 31204","Match","Exact","480 GENERAL WINSHIP DR S, MACON, GA, 31204","-83.648119791717,32.856200070551","81060943","L"
"78862","915 Hill Park, Suite 100-C, Macon, GA, 31201","Match","Non_Exact","915 HILL PARK, MACON, GA, 31201","-83.632346966838,32.841538229292","81062686","R"
"78740","203 South Street, Perry, GA, 31069","Match","Exact","203 SOUTH ST, PERRY, GA, 31069","-83.749194407561,32.444872586779","91261728","L"
"76443","657 Hemlock Street, Suite 221, Macon, GA, 31201","Match","Exact","657 HEMLOCK ST, MACON, GA, 31201","-83.634209489517,32.831871850243","81062801","R"
"78622","400 Foster Road, Macon, GA, 31210","Match","Exact","400 FOSTER RD, MACON, GA, 31210","-83.746037837348,32.873240357774","636327769","L"
"78984","5005 Riverside Drive, Suite B, Macon, GA, 31210","Match","Non_Exact","5005 RIVERSIDE DR, MACON, GA, 31210","-83.712776224059,32.927746615856","81084836","L"
"78866","1160 Forsyth Street, Macon, GA, 31201","Match","Exact","1160 FORSYTH ST, MACON, GA, 31201","-83.639821006131,32.83602346658","81061835","L"
"78744","760 E. Chatham Street, Oglethorpe, GA, 31068","Match","Non_Exact","760 CHATHAM ST, OGLETHORPE, GA, 31068","-84.070511297341,32.285000451667","30525843","L"
"658","Highridge Centre 3920 Arkwright Road, Suite 375, Macon, GA, 31210","Match","Non_Exact","3920 ARKWRIGHT RD, MACON, GA, 31210","-83.68724245955,32.905905361091","640442137","L"
"56839","1421 B Rocky Creek Road, Macon, GA, 31206","Match","Non_Exact","1421 ROCKY CREEK RD, MACON, GA, 31206","-83.670921285965,32.791587545376","81060558","R"
"78504","5585 Thomaston Road, Suite 100, Macon, GA, 31220","Match","Exact","5585 THOMASTON RD, MACON, GA, 31220","-83.742747792831,32.834066050442","81057566","L"
"78988","6295 Old Skipper Road, Macon, GA, 31216","Match","Non_Exact","6295 SKIPPER RD, MACON, GA, 31216","-83.71940761446,32.736254120389","618723422","L"
"659","4312 Interstate Drive, Macon, GA, 31210","Match","Exact","4312 INTERSTATE DR, MACON, GA, 31210","-83.729231432052,32.825901446114","81074271","R"
"8943","115 Milledgeville Road, Gordon, GA, 31031","Match","Non_Exact","115 MILLEDGEVILLE HWY, GORDON, GA, 31031","-83.311061564895,32.892353785723","611915211","R"
"11564","2000 Bowman Road, Macon, GA, 31210","No_Match"
"37712","2306 Lasseter Place, Macon, GA, 31204","Match","Non_Exact","2306 LASETER PL, MACON, GA, 31204","-83.659328982899,32.838070444998","81061266","L"
"1090","107 Gateway Drive, Suite B, Macon, GA, 31210","Match","Non_Exact","107 GATEWAY DR, MACON, GA, 31210","-83.709737092155,32.927847808157","81071517","R"
"62163","308 Coliseum Drive, Suite 200, Macon, GA, 31217","Match","Exact","308 COLISEUM DR, MACON, GA, 31217","-83.617494200119,32.843612236952","639988636","R"
"10480","1134 Buckeye Road, E. Dublin, GA, 31027","Match","Exact","1134 BUCKEYE RD, E DUBLIN, GA, 31027","-82.864381999031,32.577074480437","100657295","L"
"10482","640 Second Street, Macon, GA, 31201","Match","Exact","640 2ND ST, MACON, GA, 31201","-83.631586921785,32.833444550839","81062854","L"
"74028","89 Sandy Run Road, Suite 500, Bonaire, GA, 31005","Match","Exact","89 SANDY RUN RD, BONAIRE, GA, 31005","-83.592676988834,32.568295889784","627720321","R"
"74149","411 Holt Avenue, Macon, GA, 31204","Match","Exact","411 HOLT AVE, MACON, GA, 31204","-83.651765669245,32.839804846831","656402063","R"
"63379","1302 Gray Highway, Macon, GA, 31211","Match","Exact","1302 GRAY HWY, MACON, GA, 31211","-83.614962597335,32.859741083376","81084492","L"
"74026","843 Poplar Street, Macon, GA, 31201","Match","Exact","843 POPLAR ST, MACON, GA, 31201","-83.633335130325,32.837354495571","81062765","R"
"74147","1417 Nottingham Drive, Macon, GA, 31211","Match","Exact","1417 NOTTINGHAM DR, MACON, GA, 31211","-83.637769894861,32.864488498935","81080319","R"
"63017","3075 Vineville Avenue, Macon, GA, 31204","Match","Exact","3075 VINEVILLE AVE, MACON, GA, 31204","-83.673976676131,32.85009828506","81058933","R"
"74024","5020 Mercer University Drive, Macon, GA, 31210","Match","Exact","5020 MERCER UNIVERSITY DR, MACON, GA, 31210","-83.727249340626,32.831436450927","81069122","L"
"67857","115 Arkwright Landing, Macon, GA, 31210","Match","Exact","115 ARKWRIGHT LNDG, MACON, GA, 31210","-83.695770841543,32.914117759253","81075201","R"
"1094","102 Preston Court, Macon, GA, 31210","Match","Exact","102 PRESTON CT, MACON, GA, 31210","-83.731479830004,32.940172418846","81093485","L"
"660","778 Riverside Drive, Suite B, Macon, GA, 31201","Match","Non_Exact","778 RIVERSIDE DR, MACON, GA, 31201","-83.628504877765,32.842160055833","81062732","L"
"76430","103 Westridge Drive, Warner Robins, GA, 31088","Match","Exact","103 WESTRIDGE DR, WARNER ROBINS, GA, 31088","-83.679611874355,32.615664746559","91258712","R"
"421","744 Second Street, Macon, GA, 31201","Match","Exact","744 2ND ST, MACON, GA, 31201","-83.632571189693,32.832275300706","81062819","L"
"78971","310 Hospital Drive, Suite 205, Macon, GA, 31217","Match","Exact","310 HOSPITAL DR, MACON, GA, 31217","-83.617305850894,32.846071991984","81062541","R"
"3149","544 Mulberry Street, Suite 1000, Macon, GA, 31201","Match","Exact","544 MULBERRY ST, MACON, GA, 31201","-83.627272079228,32.837289870657","81084166","L"
"78974","4357 Forsyth Rd, #250, Macon, GA, 31210","Match","Exact","4357 FORSYTH RD, MACON, GA, 31210","-83.695702093919,32.867114091026","81078437","R"
"786","4120 Arkwright Road, Macon, GA, 31210","Match","Exact","4120 ARKWRIGHT RD, MACON, GA, 31210","-83.691351525013,32.911546117623","81084892","L"
"78976","5233 Riverside Drive, Suite 101, Macon, GA, 31210","Match","Exact","5233 RIVERSIDE DR, MACON, GA, 31210","-83.714502360283,32.931366724001","81056469","L"
"304","923 S. Mulberry Street, Jackson, GA, 30233","Match","Exact","923 S MULBERRY ST, JACKSON, GA, 30233","-83.969085982478,33.285772379341","636395044","R"
"78612","5233 Riverside Drive, Suite E, Macon, GA, 31210","Match","Non_Exact","5233 RIVERSIDE DR, MACON, GA, 31210","-83.714502360283,32.931366724001","81056469","L"
"78733","1630 Eisenhower Parkway, Macon, GA, 31206","Match","Exact","1630 EISENHOWER PKWY, MACON, GA, 31206","-83.671555827022,32.814495145199","656401216","L"
"305","1429 Oglethorpe Street, Macon, GA, 31201","Match","Exact","1429 OGLETHORPE ST, MACON, GA, 31201","-83.646265345016,32.834706592369","81061731","R"
"76436","1501 Mercer University Drive, Macon, GA, 31207","Match","Exact","1501 MERCER UNIVERSITY DR, MACON, GA, 31207","-83.651702293643,32.825863252811","81085530","R"
"78857","1305 Hardeman Avenue, Macon, GA, 31201","Match","Exact","1305 HARDEMAN AVE, MACON, GA, 31201","-83.641489469277,32.839974643916","81061699","R"
"78978","530 Poplar Street, Macon, GA, 31201","Match","Exact","530 POPLAR ST, MACON, GA, 31201","-83.629233935027,32.834487534441","81062871","L"
"306","5430 Bowman Road, Macon, GA, 31210","Match","Exact","5430 BOWMAN RD, MACON, GA, 31210","-83.731234425293,32.925233851899","81074902","R"
"4115","3040 Vineville Avenue, Macon, GA, 31204","Match","Exact","3040 VINEVILLE AVE, MACON, GA, 31204","-83.673522961079,32.849532539385","81058933","L"
"76679","776 North Avenue, Macon, GA, 31211","Match","Exact","776 NORTH AVE, MACON, GA, 31211","-83.623345262732,32.852111083757","81062344","L"
"78735","105 Brieghton Court, Macon, GA, 31210","Match","Exact","105 BRIEGHTON CT, MACON, GA, 31210","-83.724520183221,32.907667795042","81076650","R"
"307","3351 Northside Drive, Macon, GA, 31210","Match","Exact","3351 NORTHSIDE DR, MACON, GA, 31210","-83.682913928364,32.893621841485","642635337","R"
"78738","905 High Street, Macon, GA, 31201","Match","Exact","905 HIGH ST, MACON, GA, 31201","-83.635917143595,32.837214087575","81061872","R"
"10364","4357 Forsyth Road, Macon, GA, 31210","Match","Exact","4357 FORSYTH RD, MACON, GA, 31210","-83.695702093919,32.867114091026","81078437","R"
"11574","7749 Delta Drive, Macon, GA, 31216","Match","Exact","7749 DELTA DR, MACON, GA, 31216","-83.65145365648,32.702431542457","656404848","R"
"61195","576 Poplar Street, Macon, GA, 31201","Match","Exact","576 POPLAR ST, MACON, GA, 31201","-83.62991270751,32.834878117208","81062867","L"
"11337","509 Hillcrest Ind. Blvd., Macon, GA, 31204","Match","Exact","509 HILLCREST INDUSTRIAL BLVD, MACON, GA, 31204","-83.672952666643,32.84577117402","81071709","L"
"11699","3957 River Place Drive, Macon, GA, 31210","Match","Exact","3957 RIVER PLACE DR, MACON, GA, 31210","-83.682613111858,32.902998255306","81075211","L"
"3280","4326 Interstate Drive, Macon, GA, 31210","Match","Exact","4326 INTERSTATE DR, MACON, GA, 31210","-83.729235777138,32.825497162729","81074271","R"
"63384","2004 Riverside Drive, Macon, GA, 31204","Match","Exact","2004 RIVERSIDE DR, MACON, GA, 31204","-83.645149683307,32.855923374456","81084476","L"
"67980","100 Waste Research Drive, Macon, GA, 31206","No_Match"
"64597","3094 Broadway, Macon, GA, 31206","Match","Exact","3094 BROADWAY, MACON, GA, 31206","-83.64035502911,32.805882724115","81063943","L"
"63388","8323 Rivoli Road, Juliette, GA, 31046","No_Match"
"74154","901-A Washington Avenue, Macon, GA, 31201","Match","Non_Exact","901 WASHINGTON AVE, MACON, GA, 31201","-83.63476953437,32.838072310804","81061874","R"
"76580","4675 Sheraton Drive, Macon, GA, 31210","Match","Exact","4675 SHERATON DR, MACON, GA, 31210","-83.707299794947,32.921067929742","81084754","L"
"77790","335 Charter Boulevard, Macon, GA, 31210-4863","Match","Non_Exact","335 CHARTER BLVD, MACON, GA, 31210","-83.693523318588,32.868650548739","81086069","L"
"75240","619 Poplar Street, Macon, GA, 31201","Match","Exact","619 POPLAR ST, MACON, GA, 31201","-83.6304692061,32.835367444788","81062834","R"
"550","4131 Broadway, Macon, GA, 31206","Match","Exact","4131 BROADWAY, MACON, GA, 31206","-83.650398894139,32.790905604838","81064138","R"
